date,Source,Target,revpct_min,revpct_avg,revpct_med,revpct_max,delta_raw,Weight
2019-12-31,"0013FT-E","05HFQP-E",,,,,,""
2019-12-31,"00101Q-E","05HFQP-E",,,,,,""
2019-12-31,"000DNG-E","05HFQP-E",,,,,,""
2019-12-31,"006C9Y-E","05HFQP-E",,,,,,""
2019-12-31,"008LX6-E","05HFSQ-E",,,,,,""
2019-12-31,"000FGN-E","05HFTC-E",,,,,,""
2019-12-31,"002Y8F-E","05HFTC-E",,,,,,""
2019-12-31,"094YXD-E","05HFTC-E",,,,,,""
2019-12-31,"0014S9-E","05HFTC-E",,,,,,""
2019-12-31,"0077N8-E","05HFTC-E",,,,,,""
2019-12-31,"0033TL-E","05HFTC-E",,,,,,""
2019-12-31,"000JDN-E","05HFTC-E",,,,,,""
2019-12-31,"05S8PL-E","05HFTC-E",,,,,,""
2019-12-31,"079SP6-E","05HFTC-E",,,,,,""
2019-12-31,"009XCW-E","05HFTC-E",,,,,,""
2019-12-31,"000YKQ-E","05HFTC-E",,,,,,""
2019-12-31,"0BTZL3-E","05HFTC-E",,,,,,""
2019-12-31,"0068TJ-E","05HFTC-E",,,,,,""
2019-12-31,"00GDCP-E","05HFTC-E",,,,,,""
2019-12-31,"0023B0-E","05HFTC-E",,,,,,""
2019-12-31,"000PVZ-E","05HFTC-E",,,,,,""
2019-12-31,"06VDQ2-E","05HFTC-E",,,,,,""
2019-12-31,"078GXC-E","05HFTC-E",,,,,,""
2019-12-31,"000TSB-E","05HFTC-E",,,,,,""
2019-12-31,"00280W-E","05HFTC-E",,,,,,""
2019-12-31,"0095K7-E","05HFTC-E",,,,,,""
2019-12-31,"000FJ4-E","05HFTC-E",,,,,,""
2019-12-31,"0GWKR3-E","05HFTC-E",,,,,,""
2019-12-31,"061SW6-E","05HFTC-E",,,,,,""
2019-12-31,"008K6T-E","05HFTC-E",,,,,,""
2019-12-31,"008XF1-E","05HFTC-E",,,,,,""
2019-12-31,"00249X-E","05HFTG-E",18,18,18,18,,""
2019-12-31,"00DG10-E","05HFTW-E",,,,,,""
2019-12-31,"000DNG-E","05HFTW-E",,,,,,""
2019-12-31,"002GGW-E","05HFTW-E",,,,,,""
2019-12-31,"06PQ9V-E","05HFTW-E",,,,,,""
2019-12-31,"07NK44-E","05HFTW-E",,,,,,""
2019-12-31,"00173D-E","05HFTW-E",,,,,,""
2019-12-31,"000LJT-E","05HFTW-E",,,,,,""
2019-12-31,"0015FQ-E","05HFTW-E",,,,,,""
2019-12-31,"000XSX-E","05HFTW-E",,,,,,""
2019-12-31,"0013W7-E","05HFTW-E",,,,,,""
2019-12-31,"06JQJH-E","05HFTW-E",,,,,,""
2019-12-31,"0FMC5G-E","05HFTW-E",,,,,,""
2019-12-31,"00CNHS-E","05HFTW-E",,,,,,""
2019-12-31,"000KYG-E","05HFXJ-E",,,,,,""
2019-12-31,"002MJD-E","05HFXJ-E",,,,,,""
2019-12-31,"000XWB-E","05HFXJ-E",,,,,,""
2019-12-31,"002T0L-E","05HG1Q-E",5.8000002,5.8000002,5.8000002,5.8000002,,""
2019-12-31,"05L24K-E","05HG1Q-E",,,,,,""
2019-12-31,"002MPN-E","05HG1Q-E",,,,,,""
2019-12-31,"006DPK-E","05HG1Q-E",,,,,,""
2019-12-31,"000KYG-E","05HG1Q-E",,,,,,""
2019-12-31,"000FFK-E","05HG1Q-E",,,,,,""
2019-12-31,"076H31-E","05HG1Q-E",,,,,,""
2019-12-31,"000P7N-E","05HG1Q-E",,,,,,""
2019-12-31,"001PZ3-E","05HG1Q-E",,,,,,""
2019-12-31,"001585-E","05HG1Q-E",,,,,,""
2019-12-31,"008K6T-E","05HG1Q-E",,,,,,""
2019-12-31,"00G8MP-E","05HG1Q-E",,,,,,""
2019-12-31,"0018DF-E","05HG1T-E",,,,,,""
2019-12-31,"000N2T-E","05HG2T-E",,,,,,""
2019-12-31,"0639KB-E","05HG2T-E",,,,,,""
2019-12-31,"00FTH1-E","05HG2T-E",,,,,,""
2019-12-31,"05MT1B-E","05HG2T-E",,,,,,""
2019-12-31,"000C1W-E","05HG2T-E",,,,,,""
2019-12-31,"008QMK-E","05HG2T-E",,,,,,""
2019-12-31,"003KH5-E","05HG2T-E",,,,,,""
2019-12-31,"07F2RY-E","05HG2T-E",,,,,,""
2019-12-31,"002YS3-E","05HG2T-E",,,,,,""
2019-12-31,"000JBM-E","05HG2T-E",,,,,,""
2019-12-31,"000N2T-E","05HG3K-E",,,,,,""
2019-12-31,"000CJY-E","05HG3K-E",,,,,,""
2019-12-31,"000LJT-E","05HG3Z-E",,,,,,""
2019-12-31,"0G4Z33-E","05HG3Z-E",,,,,,""
2019-12-31,"000T9J-E","05HG3Z-E",,,,,,""
2019-12-31,"001CQK-E","05HG4G-E",,,,,,""
2019-12-31,"00D5DS-E","05HG4G-E",,,,,,""
2019-12-31,"000TMB-E","05HG4G-E",,,,,,""
2019-12-31,"00375R-E","05HG4G-E",,,,,,""
2019-12-31,"001735-E","05HG4G-E",,,,,,""
2019-12-31,"002LHP-E","05HG4G-E",,,,,,""
2019-12-31,"000HSP-E","05HG4G-E",,,,,,""
2019-12-31,"002Q2X-E","05HG4G-E",,,,,,""
2019-12-31,"000LGN-E","05HG4G-E",,,,,,""
2019-12-31,"001963-E","05HG4G-E",,,,,,""
2019-12-31,"067V99-E","05HG4G-E",11,11,11,11,,""
2019-12-31,"000CCP-E","05HG4G-E",,,,,,""
2019-12-31,"0FM7LR-E","05HG4G-E",,,,,,""
2019-12-31,"06JRZ2-E","05HG4G-E",,,,,,""
2019-12-31,"0BGZ82-E","05HG4G-E",,,,,,""
2019-12-31,"000Q68-E","05HG4G-E",,,,,,""
2019-12-31,"006VQS-E","05HG4G-E",,,,,,""
2019-12-31,"000C32-E","05HG4G-E",,,,,,""
2019-12-31,"008LX6-E","05HG4G-E",,,,,,""
2019-12-31,"003Y5N-E","05HG4G-E",,,,,,""
2019-12-31,"000XVJ-E","05HG4G-E",,,,,,""
2019-12-31,"002L85-E","05HG4G-E",,,,,,""
2019-12-31,"079SP6-E","05HG4G-E",,,,,,""
2019-12-31,"0010Y2-E","05HG4G-E",,,,,,""
2019-12-31,"008QGN-E","05HG4G-E",,,,,,""
2019-12-31,"000KXW-E","05HG4G-E",,,,,,""
2019-12-31,"00D18W-E","05HG4G-E",,,,,,""
2019-12-31,"000JBM-E","05HG4G-E",,,,,,""
2019-12-31,"000LNP-E","05HG4G-E",41,41,41,41,,""
2019-12-31,"000CCR-E","05HG4G-E",,,,,,""
2019-12-31,"000Q06-E","05HG4G-E",,,,,,""
2019-12-31,"000CPB-E","05HG4G-E",,,,,,""
2019-12-31,"000Y55-E","05HG4G-E",4.5700002,7.5349998,7.5349998,10.5,,""
2019-12-31,"000JC2-E","05HG4G-E",,,,,,""
2019-12-31,"0015SC-E","05HG4G-E",,,,,,""
2019-12-31,"000CLW-E","05HG4G-E",,,,,,""
2019-12-31,"0016CD-E","05HG4G-E",,,,,,""
2019-12-31,"06V4FD-E","05HG4G-E",,,,,,""
2019-12-31,"004D71-E","05HG4G-E",,,,,,""
2019-12-31,"000NDR-E","05HG4G-E",,,,,,""
2019-12-31,"000V6J-E","05HG4G-E",,,,,,""
2019-12-31,"0CV6B3-E","05HG4G-E",,,,,,""
2019-12-31,"000XX6-E","05HG4G-E",,,,,,""
2019-12-31,"05SJ80-E","05HG4G-E",,,,,,""
2019-12-31,"00DN0Z-E","05HG4G-E",,,,,,""
2019-12-31,"06LFGQ-E","05HG4G-E",,,,,,""
2019-12-31,"000FC8-E","05HG4G-E",,,,,,""
2019-12-31,"06TY9P-E","05HG4G-E",,,,,,""
2019-12-31,"0B464N-E","05HG4G-E",,,,,,""
2019-12-31,"002XVP-E","05HG4G-E",,,,,,""
2019-12-31,"0858SK-E","05HG4G-E",,,,,,""
2019-12-31,"001RCT-E","05HG4G-E",,,,,,""
2019-12-31,"008XF1-E","05HG4G-E",,,,,,""
2019-12-31,"001VLJ-E","05HG4G-E",,,,,,""
2019-12-31,"008K3X-E","05HG4G-E",,,,,,""
2019-12-31,"000FG7-E","05HG4G-E",,,,,,""
2019-12-31,"000P2H-E","05HG4G-E",,,,,,""
2019-12-31,"000NDK-E","05HG4G-E",,,,,,""
2019-12-31,"000F31-E","05HG4G-E",,,,,,""
2019-12-31,"000DNG-E","05HG4G-E",,,,,,""
2019-12-31,"0889LB-E","05HG4G-E",,,,,,""
2019-12-31,"000WGQ-E","05HG4G-E",,,,,,""
2019-12-31,"007XMP-E","05HG4G-E",16.35,16.35,16.35,16.35,,""
2019-12-31,"078GXC-E","05HG4G-E",,,,,,""
2019-12-31,"000L9G-E","05HG4G-E",,,,,,""
2019-12-31,"002YR5-E","05HG4G-E",,,,,,""
2019-12-31,"001BPJ-E","05HG4G-E",,,,,,""
2019-12-31,"000BP4-E","05HG4G-E",,,,,,""
2019-12-31,"000Z00-E","05HG4G-E",,,,,,""
2019-12-31,"000NXK-E","05HG4G-E",,,,,,""
2019-12-31,"000BFS-E","05HG4G-E",,,,,,""
2019-12-31,"000PBN-E","05HG4G-E",,,,,,""
2019-12-31,"0FB9D2-E","05HG4G-E",,,,,,""
2019-12-31,"0034R9-E","05HG4G-E",,,,,,""
2019-12-31,"000LM3-E","05HG4G-E",,,,,,""
2019-12-31,"001WK1-E","05HGB3-E",,,,,,""
2019-12-31,"00D18W-E","05HGB3-E",,,,,,""
2019-12-31,"007CG4-E","05HGB3-E",,,,,,""
2019-12-31,"08B2QB-E","05HGDN-E",,,,,,""
2019-12-31,"00160G-E","05HGDN-E",,,,,,""
2019-12-31,"0CBD2D-E","05HGDN-E",,,,,,""
2019-12-31,"000TT3-E","05HGDN-E",,,,,,""
2019-12-31,"0082SV-E","05HGDV-E",,,,,,""
2019-12-31,"00194M-E","05HGHY-E",,,,,,""
2019-12-31,"000V2M-E","05HGHY-E",,,,,,""
2019-12-31,"001BRC-E","05HGHY-E",,,,,,""
2019-12-31,"0014DR-E","05HGJH-E",,,,,,""
2019-12-31,"002GCL-E","05HGJH-E",,,,,,""
2019-12-31,"000D6W-E","05HGJH-E",,,,,,""
2019-12-31,"000TSB-E","05HGJH-E",,,,,,""
2019-12-31,"0GMX3D-E","05HGJH-E",,,,,,""
2019-12-31,"003Y5N-E","05HGJH-E",,,,,,""
2019-12-31,"000Z2J-E","05HGJH-E",,,,,,""
2019-12-31,"000D61-E","05HGJH-E",,,,,,""
2019-12-31,"0019JB-E","05HGJH-E",,,,,,""
2019-12-31,"008LX6-E","05HGJH-E",,,,,,""
2019-12-31,"0647CC-E","05HGJH-E",,,,,,""
2019-12-31,"0058W5-E","05HGJH-E",,,,,,""
2019-12-31,"000SVP-E","05HGJH-E",,,,,,""
2019-12-31,"06MRPG-E","05HGJH-E",1.7,1.7,1.7,1.7,,""
2019-12-31,"00F5CL-E","05HGKC-E",,,,,,""
2019-12-31,"064548-E","05HGKC-E",,,,,,""
2019-12-31,"00183Z-E","05HGS3-E",,,,,,""
2019-12-31,"000ZW7-E","05HGS3-E",,,,,,""
2019-12-31,"0010RX-E","05HGS3-E",,,,,,""
2019-12-31,"006FLG-E","05HGS3-E",,,,,,""
2019-12-31,"000V63-E","05HGS3-E",,,,,,""
2019-12-31,"003PVR-E","05HGS3-E",,,,,,""
2019-12-31,"000NDK-E","05HGS3-E",,,,,,""
2019-12-31,"000TM7-E","05HGS3-E",,,,,,""
2019-12-31,"00D5DS-E","05HGS3-E",,,,,,""
2019-12-31,"007CG4-E","05HGT0-E",,,,,,""
2019-12-31,"000WF5-E","05HGT0-E",,,,,,""
2019-12-31,"0JXCN5-E","05HGT0-E",,,,,,""
2019-12-31,"000Y91-E","05HGT0-E",,,,,,""
2019-12-31,"00C87B-E","05HGT0-E",,,,,,""
2019-12-31,"000C1W-E","05HGT0-E",,,,,,""
2019-12-31,"0BRJ5Z-E","05HGT0-E",,,,,,""
2019-12-31,"002GCL-E","05HGT0-E",,,,,,""
2019-12-31,"0716XN-E","05HGT0-E",,,,,,""
2019-12-31,"002GGW-E","05HGT0-E",,,,,,""
2019-12-31,"000N2T-E","05HGTB-E",,,,,,""
2019-12-31,"0G4Z0H-E","05HGXV-E",,,,,,""
2019-12-31,"002Q2X-E","05HH9B-E",,,,,,""
2019-12-31,"0014BZ-E","05HH9B-E",,,,,,""
2019-12-31,"060C6M-E","05HH9B-E",32,32,32,32,,""
2019-12-31,"0GWKR3-E","05HH9B-E",,,,,,""
2019-12-31,"00194M-E","05HH9B-E",15,15,15,15,,""
2019-12-31,"0016CD-E","05HH9B-E",,,,,,""
2019-12-31,"008K3X-E","05HH9B-E",,,,,,""
2019-12-31,"06CZBP-E","05HH9B-E",,,,,,""
2019-12-31,"000LNP-E","05HH9B-E",,,,,,""
2019-12-31,"0088S2-E","05HH9H-E",,,,,,""
2019-12-31,"000LJT-E","05HH9H-E",,,,,,""
2019-12-31,"06WNZS-E","05HH9H-E",,,,,,""
2019-12-31,"00F5CL-E","05HH9H-E",,,,,,""
2019-12-31,"002LF4-E","05HH9H-E",,,,,,""
2019-12-31,"06BZ2R-E","05HH9H-E",,,,,,""
2019-12-31,"006424-E","05HH9S-E",,,,,,""
2019-12-31,"0J9K0X-E","05HH9S-E",,,,,,""
2019-12-31,"0013FQ-E","05HHCW-E",,,,,,""
2019-12-31,"003JBV-E","05HHCW-E",,,,,,""
2019-12-31,"003Y5N-E","05HHCW-E",,,,,,""
2019-12-31,"008FJT-E","05HHCW-E",,,,,,""
2019-12-31,"070M60-E","05HHCW-E",,,,,,""
2019-12-31,"0011WL-E","05HHCW-E",,,,,,""
2019-12-31,"00BDPB-E","05HHCW-E",,,,,,""
2019-12-31,"0J9K0X-E","05HHCW-E",,,,,,""
2019-12-31,"001N5F-E","05HHCW-E",,,,,,""
2019-12-31,"00650X-E","05HHCW-E",,,,,,""
2019-12-31,"0011X6-E","05HHCX-E",,,,,,""
2019-12-31,"0C5GYQ-E","05HHCX-E",93.010002,93.010002,93.010002,93.010002,,""
2019-12-31,"006TVG-E","05HHCX-E",.60000002,.60000002,.60000002,.60000002,,""
2019-12-31,"062YCW-E","05HHCX-E",,,,,,""
2019-12-31,"000KXW-E","05HHFX-E",,,,,,""
2019-12-31,"0013J8-E","05HHFX-E",,,,,,""
2019-12-31,"000Y0Q-E","05HHFX-E",,,,,,""
2019-12-31,"000VFX-E","05HHFX-E",,,,,,""
2019-12-31,"000FFH-E","05HHFX-E",,,,,,""
2019-12-31,"05J5TY-E","05HHFX-E",,,,,,""
2019-12-31,"001D4F-E","05HHFX-E",,,,,,""
2019-12-31,"00183Z-E","05HHFX-E",,,,,,""
2019-12-31,"002Y8F-E","05HHFX-E",,,,,,""
2019-12-31,"001LXS-E","05HHFX-E",,,,,,""
2019-12-31,"000CCR-E","05HHFX-E",,,,,,""
2019-12-31,"0FB9D2-E","05HHFX-E",,,,,,""
2019-12-31,"000F31-E","05HHFX-E",,,,,,""
2019-12-31,"001VLJ-E","05HHFX-E",,,,,,""
2019-12-31,"000CQ1-E","05HHFX-E",,,,,,""
2019-12-31,"000LM3-E","05HHFX-E",,,,,,""
2019-12-31,"000CCP-E","05HHFX-E",,,,,,""
2019-12-31,"000JC2-E","05HHFX-E",,,,,,""
2019-12-31,"0646Y1-E","05HHFX-E",,,,,,""
2019-12-31,"000BTB-E","05HHFX-E",,,,,,""
2019-12-31,"002YR5-E","05HHFX-E",,,,,,""
2019-12-31,"0BD963-E","05HHFX-E",,,,,,""
2019-12-31,"000Q06-E","05HHFX-E",,,,,,""
2019-12-31,"061SW6-E","05HHFZ-E",,,,,,""
2019-12-31,"000C1W-E","05HHFZ-E",,,,,,""
2019-12-31,"001BJ4-E","05HHFZ-E",15.8,18,18,20.200001,,""
2019-12-31,"000WJS-E","05HHHQ-E",,,,,,""
2019-12-31,"00317Y-E","05HHHQ-E",,,,,,""
2019-12-31,"00173D-E","05HHHQ-E",,,,,,""
2019-12-31,"0011FK-E","05HHHQ-E",,,,,,""
2019-12-31,"000C8L-E","05HHJZ-E",,,,,,""
2019-12-31,"000N2T-E","05HHJZ-E",,,,,,""
2019-12-31,"09WXNS-E","05HHJZ-E",,,,,,""
2019-12-31,"008XF1-E","05HHKF-E",,,,,,""
2019-12-31,"001ZYW-E","05HHKM-E",,,,,,""
2019-12-31,"008XF1-E","05HHKM-E",,,,,,""
2019-12-31,"006C9Y-E","05HHKM-E",,,,,,""
2019-12-31,"062S4N-E","05HHKX-E",,,,,,""
2019-12-31,"000TBT-E","05HHKX-E",,,,,,""
2019-12-31,"000C4C-E","05HHKX-E",,,,,,""
2019-12-31,"0014BZ-E","05HHKX-E",,,,,,""
2019-12-31,"000FFC-E","05HHL0-E",,,,,,""
2019-12-31,"0B5S8C-E","05HHL0-E",,,,,,""
2019-12-31,"0011N7-E","05HHR1-E",,,,,,""
2019-12-31,"0HRQGF-E","05HHR4-E",,,,,,""
2019-12-31,"0018G2-E","05HHR4-E",,,,,,""
2019-12-31,"006C9Y-E","05HHR4-E",,,,,,""
2019-12-31,"008XF1-E","05HHR4-E",,,,,,""
2019-12-31,"001WK1-E","05HHSJ-E",,,,,,""
2019-12-31,"00G8MP-E","05HHTB-E",,,,,,""
2019-12-31,"0061SW-E","05HHTB-E",,,,,,""
2019-12-31,"00145K-E","05HHTB-E",,,,,,""
2019-12-31,"000V98-E","05HHTB-E",,,,,,""
2019-12-31,"06ZWV6-E","05HHTB-E",,,,,,""
2019-12-31,"07K2JX-E","05HHTB-E",,,,,,""
2019-12-31,"0035QW-E","05HHTB-E",,,,,,""
2019-12-31,"000KYC-E","05HHTB-E",,,,,,""
2019-12-31,"0K7DCR-E","05HHTB-E",71,71,71,71,,""
2019-12-31,"06XKM6-E","05HHTB-E",,,,,,""
2019-12-31,"000P7N-E","05HHTB-E",,,,,,""
2019-12-31,"001WK1-E","05HHTB-E",,,,,,""
2019-12-31,"00B8ZW-E","05HHTB-E",,,,,,""
2019-12-31,"000N2T-E","05HJ29-E",,,,,,""
2019-12-31,"06V5Z8-E","05HJ3T-E",,,,,,""
2019-12-31,"0069JP-E","05HJ40-E",,,,,,""
2019-12-31,"000Q24-E","05HJCN-E",,,,,,""
2019-12-31,"0634Y0-E","05HJCP-E",,,,,,""
2019-12-31,"002MNN-E","05HJCV-E",,,,,,""
2019-12-31,"001PZ3-E","05HJCV-E",,,,,,""
2019-12-31,"069J8N-E","05HJCV-E",,,,,,""
2019-12-31,"002Y8F-E","05HJCV-E",,,,,,""
2019-12-31,"008XF1-E","05HJCV-E",,,,,,""
2019-12-31,"05MJ2B-E","05HJFH-E",,,,,,""
2019-12-31,"0FDJL4-E","05HJFH-E",,,,,,""
2019-12-31,"00247H-E","05HJFH-E",,,,,,""
2019-12-31,"0018MX-E","05HJFH-E",,,,,,""
2019-12-31,"006ZP6-E","05HJFH-E",,,,,,""
2019-12-31,"00DM10-E","05HJFH-E",,,,,,""
2019-12-31,"0DQ4HV-E","05HJFH-E",16,17,17,18,,""
2019-12-31,"000PLZ-E","05HJFH-E",,,,,,""
2019-12-31,"06Q85Q-E","05HJFH-E",,,,,,""
2019-12-31,"06KFH3-E","05HJFH-E",,,,,,""
2019-12-31,"0DQC77-E","05HJFH-E",,,,,,""
2019-12-31,"000PLK-E","05HJFH-E",,,,,,""
2019-12-31,"003KB3-E","05HJFH-E",,,,,,""
2019-12-31,"003DT3-E","05HJFH-E",,,,,,""
2019-12-31,"000XQS-E","05HJFH-E",,,,,,""
2019-12-31,"000J0M-E","05HJFH-E",,,,,,""
2019-12-31,"002Q2X-E","05HJGX-E",,,,,,""
2019-12-31,"008XF1-E","05HJK0-E",,,,,,""
2019-12-31,"0B5S8C-E","05HJK0-E",,,,,,""
2019-12-31,"0025KH-E","05HJK0-E",,,,,,""
2019-12-31,"0FPWZZ-E","05HJMN-E",,,,,,""
2019-12-31,"000HZB-E","05HJPT-E",,,,,,""
2019-12-31,"0889LB-E","05HJQ3-E",,,,,,""
2019-12-31,"00CQG6-E","05HJQ3-E",,,,,,""
2019-12-31,"0D98KG-E","05HJQ3-E",,,,,,""
2019-12-31,"0B5S8C-E","05HJQ3-E",,,,,,""
2019-12-31,"000FF0-E","05HJQ3-E",,,,,,""
2019-12-31,"006TQM-E","05HJQ3-E",,,,,,""
2019-12-31,"000VJS-E","05HJQ3-E",,,,,,""
2019-12-31,"07C7NG-E","05HJQS-E",,,,,,""
2019-12-31,"063CBM-E","05HJSR-E",,,,,,""
2019-12-31,"0GKNY7-E","05HJTP-E",,,,,,""
2019-12-31,"002MYF-E","05HJTP-E",,,,,,""
2019-12-31,"0DFL9D-E","05HJTY-E",,,,,,""
2019-12-31,"00F5CL-E","05HJTY-E",,,,,,""
2019-12-31,"00519D-E","05HJTY-E",,,,,,""
2019-12-31,"007331-E","05HJTY-E",,,,,,""
2019-12-31,"002X87-E","05HJTY-E",,,,,,""
2019-12-31,"000WF9-E","05HJTY-E",,,,,,""
2019-12-31,"061SW6-E","05HJVH-E",,,,,,""
2019-12-31,"000Z00-E","05HJVH-E",,,,,,""
2019-12-31,"073G06-E","05HJVM-E",,,,,,""
2019-12-31,"002Z19-E","05HJVM-E",,,,,,""
2019-12-31,"009L9L-E","05HJVM-E",,,,,,""
2019-12-31,"000C7T-E","05HJVM-E",,,,,,""
2019-12-31,"003KH5-E","05HJX4-E",,,,,,""
2019-12-31,"0C6VC1-E","05HK04-E",,,,,,""
2019-12-31,"0068TJ-E","05HK04-E",,,,,,""
2019-12-31,"000FFH-E","05HK04-E",,,,,,""
2019-12-31,"000SVP-E","05HK04-E",,,,,,""
2019-12-31,"001D17-E","05HK04-E",,,,,,""
2019-12-31,"079SP6-E","05HK04-E",,,,,,""
2019-12-31,"0DTZ31-E","05HK04-E",,,,,,""
2019-12-31,"06FXCG-E","05HK04-E",,,,,,""
2019-12-31,"000KZS-E","05HK04-E",,,,,,""
2019-12-31,"000TLX-E","05HK04-E",,,,,,""
2019-12-31,"0D6P94-E","05HK04-E",,,,,,""
2019-12-31,"000PVZ-E","05HK04-E",,,,,,""
2019-12-31,"0010PL-E","05HK04-E",.23999999,.23999999,.23999999,.23999999,,""
2019-12-31,"00F5CL-E","05HK04-E",,,,,,""
2019-12-31,"05M35M-E","05HK04-E",,,,,,""
2019-12-31,"000X3X-E","05HK04-E",5,5,5,5,,""
2019-12-31,"000JBM-E","05HK04-E",,,,,,""
2019-12-31,"0JF2TT-E","05HK04-E",,,,,,""
2019-12-31,"00519D-E","05HK04-E",,,,,,""
2019-12-31,"0DVV3N-E","05HK04-E",,,,,,""
2019-12-31,"073G06-E","05HK04-E",2,2,2,2,,""
2019-12-31,"07D53V-E","05HK04-E",,,,,,""
2019-12-31,"0014K8-E","05HK04-E",,,,,,""
2019-12-31,"000WF9-E","05HK04-E",,,,,,""
2019-12-31,"002X87-E","05HK04-E",,,,,,""
2019-12-31,"007331-E","05HK04-E",,,,,,""
2019-12-31,"002GCL-E","05HK04-E",,,,,,""
2019-12-31,"0DL4HD-E","05HK04-E",,,,,,""
2019-12-31,"000PBM-E","05HK04-E",,,,,,""
2019-12-31,"002M71-E","05HK04-E",,,,,,""
2019-12-31,"000Q07-E","05HK04-E",,,,,,""
2019-12-31,"06MRPG-E","05HK04-E",4.5999999,4.5999999,4.5999999,4.5999999,,""
2019-12-31,"00231Q-E","05HK04-E",,,,,,""
2019-12-31,"06XM5C-E","05HK04-E",12,12,12,12,,""
2019-12-31,"002XDJ-E","05HK04-E",,,,,,""
2019-12-31,"0010RX-E","05HK04-E",,,,,,""
2019-12-31,"000FFW-E","05HK04-E",,,,,,""
2019-12-31,"000PKD-E","05HK04-E",,,,,,""
2019-12-31,"00188S-E","05HK04-E",,,,,,""
2019-12-31,"0DMWRC-E","05HK04-E",,,,,,""
2019-12-31,"000T3M-E","05HK04-E",,,,,,""
2019-12-31,"000CF2-E","05HK04-E",,,,,,""
2019-12-31,"0017TG-E","05HK04-E",,,,,,""
2019-12-31,"0DFL9D-E","05HK04-E",,,,,,""
2019-12-31,"000Z2J-E","05HK04-E",,,,,,""
2019-12-31,"006L59-E","05HK04-E",,,,,,""
2019-12-31,"003KH5-E","05HK04-E",,,,,,""
2019-12-31,"001B36-E","05HK04-E",,,,,,""
2019-12-31,"003Y5N-E","05HK04-E",,,,,,""
2019-12-31,"0010Y2-E","05HK0H-E",,,,,,""
2019-12-31,"000JC2-E","05HK0H-E",,,,,,""
2019-12-31,"000FG7-E","05HK0H-E",,,,,,""
2019-12-31,"00183Z-E","05HK0H-E",,,,,,""
2019-12-31,"008XF1-E","05HK0H-E",,,,,,""
2019-12-31,"009L9L-E","05HK0H-E",,,,,,""
2019-12-31,"006L59-E","05HK0H-E",,,,,,""
2019-12-31,"000LM3-E","05HK0H-E",,,,,,""
2019-12-31,"000VFX-E","05HK0H-E",,,,,,""
2019-12-31,"05J5TY-E","05HK0H-E",,,,,,""
2019-12-31,"06LFGQ-E","05HK0H-E",,,,,,""
2019-12-31,"0019QP-E","05HK0H-E",,,,,,""
2019-12-31,"06XKM6-E","05HK0H-E",,,,,,""
2019-12-31,"001G3Z-E","05HK0H-E",,,,,,""
2019-12-31,"002LHP-E","05HK0H-E",,,,,,""
2019-12-31,"005P7X-E","05HK0H-E",,,,,,""
2019-12-31,"0013JQ-E","05HK0H-E",,,,,,""
2019-12-31,"000JBQ-E","05HK0H-E",,,,,,""
2019-12-31,"000KS9-E","05HK0H-E",10,10,10,10,,""
2019-12-31,"0GX0TL-E","05HK0H-E",,,,,,""
2019-12-31,"0016CD-E","05HK0H-E",,,,,,""
2019-12-31,"0014MK-E","05HK0H-E",,,,,,""
2019-12-31,"002XVP-E","05HK0H-E",,,,,,""
2019-12-31,"002YR5-E","05HK0H-E",,,,,,""
2019-12-31,"000P7N-E","05HK0H-E",,,,,,""
2019-12-31,"002KXQ-E","05HK0H-E",,,,,,""
2019-12-31,"001VLJ-E","05HK0H-E",,,,,,""
2019-12-31,"0L6CPF-E","05HK0H-E",,,,,,""
2019-12-31,"000F31-E","05HK0H-E",,,,,,""
2019-12-31,"0013J8-E","05HK0H-E",,,,,,""
2019-12-31,"000XZK-E","05HK0H-E",,,,,,""
2019-12-31,"000V98-E","05HK0H-E",,,,,,""
2019-12-31,"001D4F-E","05HK0H-E",,,,,,""
2019-12-31,"000KYG-E","05HK0H-E",,,,,,""
2019-12-31,"006DZ7-E","05HK0H-E",,,,,,""
2019-12-31,"000KXW-E","05HK0H-E",,,,,,""
2019-12-31,"0015SC-E","05HK0H-E",,,,,,""
2019-12-31,"006RDV-E","05HK0H-E",,,,,,""
2019-12-31,"008QGN-E","05HK0H-E",,,,,,""
2019-12-31,"000Q68-E","05HK0H-E",,,,,,""
2019-12-31,"000TMB-E","05HK0H-E",,,,,,""
2019-12-31,"005QD1-E","05HK0H-E",,,,,,""
2019-12-31,"000WS7-E","05HK0H-E",,,,,,""
2019-12-31,"0019JB-E","05HK0H-E",,,,,,""
2019-12-31,"081GCH-E","05HK0H-E",,,,,,""
2019-12-31,"0889LB-E","05HK0W-E",,,,,,""
2019-12-31,"001N5F-E","05HK0W-E",,,,,,""
2019-12-31,"0H6MB0-E","05HK0W-E",,,,,,""
2019-12-31,"000V63-E","05HK0W-E",,,,,,""
2019-12-31,"006L59-E","05HK0W-E",,,,,,""
2019-12-31,"000Q2K-E","05HK0W-E",,,,,,""
2019-12-31,"06PNJ3-E","05HK0W-E",50.700001,50.700001,50.700001,50.700001,,""
2019-12-31,"000L84-E","05HK0W-E",,,,,,""
2019-12-31,"000LHL-E","05HK0W-E",,,,,,""
2019-12-31,"000DTT-E","05HK0W-E",57,57,57,57,,""
2019-12-31,"06GYH4-E","05HK0W-E",,,,,,""
